element,created,fond,title,type_formatted,type
div1,2050-12-30,Tursko 3,DSCN9025-div1-zone_pfg_qx4_xkb,SUMMARY,summary_Croatian
div1,1836-04-15,Tursko 4,DSCN2170-div1-zone_kwl_cfy_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2170-div1-zone_enm_ffy_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2170-div1-zone_qf1_jfy_cmb,SUMMARY,summary_Croatian
div1,1855-12-31,Tursko 1,DSCN0968-div1-zone_u5y_trj_1jb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 1,DSCN0968-div1-zone_n33_wrj_1jb,SUMMARY,summary_Croatian
div1,1855-12-31,Tursko 1,DSCN0968-div1-zone_u5y_trj_1jb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 1,DSCN0968-div1-zone_n33_wrj_1jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1653-div1-zone_crd_fnk_1jb,ʿARZIHĀL,ʿarz-ı_hāl
div1,1835-04-27,Tursko 3,DSCN9233-div1-zone_ymr_3rs_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9233-div1-zone_w32_hrs_mlb,SUMMARY,summary_Croatian
div1,1799-06-02,Tursko 3,DSCN0203-div1-zone_wpn_5yj_kjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0203-div1-zone_g14_mzj_kjb,SUMMARY,summary_Croatian
div1,1827-06-15,Tursko 4,DSCN2414-div1-zone_x5h_xs5_dmb,MÜRĀSELE,mürāsele
div1,1826-08-03,Tursko 3,DSCN9227-div1-zone_yzw_tms_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9227-div1-zone_in4_4ms_mlb,SUMMARY,summary_Croatian
div1,1854-12-23,Tursko 6,DSCN0565-div1-zone_znm_l3j_2mb,IʿLĀM,iʿlām_maʿrūz
div1,2050-12-30,Tursko 6,DSCN0565-div1-zone_p12_q3j_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1848-div1-zone_rzn_5hq_cjb,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 4,DSCN2399-div1-zone_fmj_11t_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2399-div1-zone_rgx_c1t_dmb,UNKNOWN,unknown
div1,1794-10-18,Tursko 1,DSCN1860-div1-zone_hmk_msv_cjb,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN1860-div1-zone_gv3_psv_cjb,SUMMARY,summary_Croatian
div1,1772-07-11,Tursko 1,DSCN1862-div1-zone_rl1_3tv_cjb,IʿLĀM,iʿlām
div1,1772-07-29,Tursko 1,DSCN1862-div1-zone_gsh_ltv_cjb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN1862-div1-zone_ymr_4tv_cjb,SUMMARY,sumamry_Croatian
div1,1868-02-14,Tursko 1,DSCN1692-div1-zone_ehw_bfy_1jb,HÜCCET,hüccet
div1,1868-02-14,Tursko 1,DSCN1692-div1-zone_ngq_mfy_1jb,UNKNOWN,unknown
div1,2050-12-30,Tursko 1,DSCN1692-div1-zone_c1q_yfy_1jb,SUMMARY,summary_Croatian
div1,1769-03-16,Tursko 4,DSCN2364-div1-zone_d42_xpn_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2364-div1-zone_pln_cqn_dmb,SUMMARY,summary_Croatian
div1,1844-09-03,Tursko 3,DSCN9231-div1-zone_xd3_hqs_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9231-div1-zone_hgx_dqs_mlb,SUMMARY,summary_Croatian
div1,1820-10-10,Tursko 3,DSCN9225-div1-zone_op1_nls_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9225-div1-zone_apn_lls_mlb,SUMMARY,summary_Croatian
div1,1770-04-24,Tursko 4,DSCN2416-div1-zone_nyf_tt5_dmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2416-div1-zone_g5f_yt5_dmb,SUMMARY,summary_Serbian
div1,1839-02-03,Tursko 3,DSCN0201-div1-zone_uqs_4xj_kjb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0201-div1-zone_avb_rxj_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1889-div1-zone_tch_w5w_cjb,ʿILMÜHABER,ʿilmühaber_tapu_senedi
div1,2050-12-30,Tursko 1,DSCN1889-div1-zone_gc1_dvw_cjb,SUMMARY,summary_Croatian
div1,1812-03-14,Tursko 3,DSCN9219-div1-zone_vjm_fxt_klb,EMIN,EMIN
div1,1829-09-27,Tursko 4,DSCN2199-div1-zone_k5t_pry_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2199-div1-zone_ny5_try_cmb,SUMMARY,summary_Croatian
div1,1830-06-20,Tursko 3,DSCN9033-div1-zone_s4c_jhp_xkb,EMIN,EMIN
div1,1830-06-20,Tursko 4,DSCN2172-div1-zone_bpr_ggy_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2172-div1-zone_h14_kgy_cmb,SUMMARY,summary_Croatian
div1,1842-10-19,Tursko 3,DSCN9027-div1-zone_wkx_fz4_xkb,HÜCCET,hüccet
div1,1863-06-16,Tursko 8,DSCN0765-div1-zone_pbq_h1r_2mb,ʿILMÜHABER,ʿilmühaber
div1,1866-05-14,Tursko 8,DSCN0759-div1-zone_upk_byq_2mb,[Missing D] VIRGÜ_VARAKA,virgü_varaka
div1,1860-07-18,Tursko 8,DSCN0822-div1-zone_xp4_fcr_2mb,ʿILMÜHABER,ʿilmühaber
div1,2050-12-30,Tursko 8,DSCN0822-div1-zone_bcz_3cr_2mb,SUMMARY,summary_Croatian
div1,1787-10-11,Tursko 3,DSCN0188-div1-zone_csg_jqt_3jb,EMIN,EMIN_tapu_nāme
div1,2050-12-30,Tursko 3,DSCN0188-div1-zone_ejp_nqt_3jb,SUMMARY,summary_Croatian
div1,1867-01-05,Tursko 8,DSCN0836-div1-zone_s2l_f3r_2mb,[Missing D] BERĀT,berāt
div1,2050-12-30,Tursko 8,DSCN0836-div1-zone_dl2_33r_2mb,[Missing D] MEMO_CROATIAN,memo_Croatian
div1,1817-05-13,Tursko 4,DSCN2012-div1-zone_cs5_myw_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0177-div1-zone_ukz_d4m_3jb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0177-div1-zone_ylq_j4m_3jb,SUMMARY,summary_Croatian
div1,1833-05-18,Tursko 4,DSCN2006-div1-zone_ert_kvw_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2006-div1-zone_dlc_qvw_zlb,SUMMARY,summary_Croatian
div1,1793-12-26,Tursko 7,DSCN0639-div1-zone_sp5_twp_2mb,BUYURULDU,beyāz_üzerine_buyuruldu
div1,1853-05-29,Tursko 2,DSCN8926-div1-zone_rqd_jvz_djb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 2,DSCN8926-div1-zone_rsg_lvz_djb,UNKNOWN,unknown
div1,2050-12-30,Tursko 2,DSCN8926-div1-zone_y4f_nvz_djb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1902-div1-zone_onn_rcx_cjb,SUMMARY,summay_Croatian
div1,2050-12-30,Tursko 4,DSCN2210-div1-zone_ty3_hxy_cmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 3,DSCN9345-div1-zone_xvp_1nq_h3b,DEFTER,kassām_defteri
div1,2050-12-30,Tursko 3,DSCN0407-div1-zone_wnd_dm3_qkb,IʿLĀM,iʿlām
div1,1727-08-16,Tursko 3,DSCN9351-div1-zone_qcn_y51_zlb,UNKNOWN,unkown
div1,1845-01-08,Tursko 3,DSCN0375-div1-zone_xnt_5ff_pkb,EMIN,EMIN_sūret
div1,2050-12-30,Tursko 3,DSCN0375-div1-zone_k1r_zff_pkb,SUMMARY,summary_Croatian
div1,1780-11-25,Tursko 4,DSCN2238-div1-zone_xvm_hlz_cmb,TEZKIRE,tezkire
div1,1797-03-10,Tursko 4,DSCN2239-div1-zone_erw_zlz_cmb,YAFTA,yafta
div1,2050-12-30,Tursko 4,DSCN2239-div1-zone_ign_2mz_cmb,SUMMARY,summary_Croatian
div1,1820-02-20,Tursko 3,DSCN0348-div1-zone_mmd_rlr_kkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0348-div1-zone_n3g_wlr_kkb,SUMMARY,summary_Croatian
div1,1755-10-31,Tursko 3,DSCN0412-div1-zone_r4h_4yg_skb,HÜCCET,hüccet
div1,1849-07-24,Tursko 3,DSCN0360-div1-zone_gbf_3qr_kkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0360-div1-zone_jzs_mqr_kkb,SUMMARY,summary_Croatian
div1,1818-09-14,Tursko 3,DSCN9344-div1-zone_awj_k41_zlb,MÜRĀSELE,mürāsele
div1,1861-01-15,Tursko 1,DSCN1718-div1-zone_dtw_bj2_bjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1718-div1-zone_em5_gj2_bjb,SUMMARY,summary_Croatian
div1,1839-12-22,Tursko 4,DSCN2211-div1-zone_hbm_4xy_cmb,UNKNOWN,unknown
div1,1794-12-19,Tursko 7,DSCN0638-div1-zone_jcs_3wp_2mb,BUYURULDU,beyāz_üzerine_buyuruldu
div1,1793-08-06,Tursko 3,DSCN9152-div1-zone_ijq_gsk_hlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9152-div1-zone_rvg_bsk_hlb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2013-div1-zone_rmt_nzw_zlb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2013-div1-zone_qbn_wzw_zlb,UNKNOWN,unkown
div1,1839-02-03,Tursko 3,DSCN0162-div1-zone_wtq_mpd_fjb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0162-div1-zone_cdp_tpd_fjb,SUMMARY,summary_Croatian
div1,1787-07-30,Tursko 1,DSCN0980-div1-zone_uld_fhf_z3b,HÜCCET,hüccet
div1,1787-07-30,Tursko 1,DSCN0980-div1-zone_gjg_1q3_1jb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN0980-div1-zone_hpz_cq3_1jb,SUMMARY,summary_Croatian
div1,1839-01-14,Tursko 1,DSCN0994-div1-zone_j5b_zpf_z3b,UNKNOWN,unkown
div1,2050-12-30,Tursko 1,DSCN0994-div1-zone_ky2_cqf_z3b,SUMMARY,summary_Croatian
div1,1872-02-19,Tursko 8,DSCN0764-div1-zone_cy3_5zq_2mb,UNKNOWN,unknown
div1,1837-04-05,Tursko 4,DSCN2167-div1-zone_zv4_xdy_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2167-div1-zone_xfv_12y_cmb,SUMMARY,summary_Croatian
div1,1839-03-14,Tursko 1,DSCN0943-div1-zone_bzd_w1z_y3b,TEZKIRE,tezkire
div1,2050-12-30,Tursko 1,DSCN0943-div1-zone_xwb_1bz_y3b,UNKNOWN,unkown
div1,2050-12-30,Tursko 1,DSCN0943-div1-zone_m2f_bbz_y3b,SUMMARY,summary_Croatian
div1,1770-09-06,Tursko 4,DSCN2198-div1-zone_lsy_yqy_cmb,MÜRĀSELE,mürāsele
div1,1798-03-19,Tursko 1,DSCN1644-div1-zone_ffp_xfk_1jb,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN1644-div1-zone_hmg_zfk_1jb,SUMMARY,summary_Croatian
div1,1840-06-22,Tursko 3,DSCN0228-div1-zone_mkt_xdk_kjb,EMIN,EMIN_zabt_tezkire
div1,2050-12-30,Tursko 3,DSCN0228-div1-zone_hqn_12k_kjb,SUMMARY,sumamry_Croatian
div1,1794-01-05,Tursko 4,DSCN2359-div1-zone_erl_wnn_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2359-div1-zone_nc4_znn_dmb,SUMMARY,summary_Croatian
div1,1837-10-28,Tursko 1,DSCN1650-div1-zone_h51_nmk_1jb,HÜCCET,hüccet
div1,1833-05-18,Tursko 4,DSCN2371-div1-zone_rjc_3sn_dmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2371-div1-zone_jk2_ksn_dmb,SUMMARY,summary_Croatian
div1,1857-03-27,Tursko 1,DSCN1678-div1-zone_xfv_fby_1jb,NĀME,emirnāme_sūret
div1,2050-12-30,Tursko 1,DSCN1678-div1-zone_qs4_3by_1jb,SUMMARY,summary_Croatian
div1,1800-05-23,Tursko 3,DSCN0214-div1-zone_w1m_hbk_kjb,EMIN,EMIN_tapu_nāme
div1,2050-12-30,Tursko 3,DSCN0214-div1-zone_n3d_kbk_kjb,SUMMARY,summary_Croatian
div1,1767-10-10,Tursko 7,DSCN0599-div1-zone_q3d_4vj_2mb,IʿLĀM,iʿlām_maʿrūz
div1,2050-12-30,Tursko 7,DSCN0599-div1-zone_byb_tvj_2mb,SUMMARY,summary_Croatian
div1,1823-07-09,Tursko 7,DSCN1877-div1-zone_vrs_42w_cjb,HÜCCET,hüccet
div1,1823-07-13,Tursko 7,DSCN1877-div1-zone_kjd_v2w_cjb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 7,DSCN1877-div1-zone_sks_w2w_cjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 6,DSCN0589-div1-zone_ejh_hpj_2mb,ʿARZIHĀL,ʿarz-ıhāl_sūret
div1,1785-01-08,Tursko 6,DSCN0589-div1-zone_x5w_kpj_2mb,BUYURULDU,buyuruldu_sūret
div1,2050-12-30,Tursko 6,DSCN0589-div1-zone_j5x_4pj_2mb,NOTE,note
div1,1784-01-30,Tursko 1,DSCN1654-div1-zone_cvn_nnk_1jb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN1654-div1-zone_lhj_qnk_1jb,SUMMARY,summary_Croatian
div1,1807-06-09,Tursko 4,DSCN2349-div1-zone_qcs_yhn_dmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2349-div1-zone_xf5_b3n_dmb,SUMMARY,summary_Croatian
div1,1777-10-20,Tursko 4,DSCN2361-div1-zone_w1p_bpn_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2361-div1-zone_oqr_hpn_dmb,SUMMARY,summary_Croatian
div1,1850-11-04,Tursko 3,DSCN0210-div1-zone_nzs_p1k_kjb,EMIN,EMIN_zabt_tezkire
div1,2050-12-30,Tursko 3,DSCN0210-div1-zone_ahv_r1k_kjb,SUMMARY,summary_Croatian
div1,1785-10-25,Tursko 4,DSCN2407-div1-zone_k5h_hp5_dmb,MÜRĀSELE,mürāsele
div1,1783-06-14,Tursko 4,DSCN2413-div1-zone_mfp_bs5_dmb,MÜRĀSELE,mürāsele
div1,1796-06-26,Tursko 3,DSCN9220-div1-zone_d5f_x3s_mlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9220-div1-zone_bkn_v3s_mlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9220-div1-zone_om2_53s_mlb,[Missing D] SUMARY_CROATIAN,sumary_Croatian
div1,1775-05-29,Tursko 4,DSCN2375-div1-zone_yv4_5tn_dmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2375-div1-zone_tpx_xtn_dmb,SUMMARY,summary_Serbian
div1,1854-06-06,Tursko 4,DSCN0953-div1-zone_uhb_14z_y3b,HÜCCET,hüccet
div1,2050-12-30,Tursko 4,DSCN0953-div1-zone_xss_d4z_y3b,[Missing D] TASDĪK,tasdīk
div1,2050-12-30,Tursko 4,DSCN0953-div1-zone_zn4_f4z_y3b,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2188-div1-zone_nnf_w2w_j3b,UNKNOWN,unknown
div1,1870-07-20,Tursko 1,DSCN0947-div1-zone_cnx_5bz_y3b,SENED,tapu_senedi
div1,2050-12-30,Tursko 1,DSCN0947-div1-zone_s2m_wbz_y3b,TUĞRA,tuğra
div1,2050-12-30,Tursko 1,DSCN0947-div1-zone_ktn_zbz_y3b,SUMMARY,summary_Croatian
div1,1868-11-23,Tursko 8,DSCN0748-div1-zone_d4w_hvq_2mb,SENED,sened
div1,1767-06-18,Tursko 1,DSCN0984-div1-zone_mcq_njf_z3b,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN0984-div1-zone_wsh_qjf_z3b,SUMMARY,summary_Croatian
div1,1767-06-18,Tursko 1,DSCN0984-div1-zone_v4v_z43_1jb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN0984-div1-zone_nwd_bp3_1jb,SUMMARY,summay_Crotatioan
div1,2050-12-30,Tursko 3,DSCN9036-div1-zone_nkk_xjp_xkb,TEZKIRE,izin_tezkire
div1,2050-12-30,Tursko 3,DSCN9036-div1-zone_qs2_wjp_xkb,SUMMARY,summary_Croatian
div1,1826-08-03,Tursko 4,DSCN2177-div1-zone_svw_4hy_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2177-div1-zone_nlv_shy_cmb,SUMMARY,summary_Croatian
div1,1833-05-18,Tursko 3,DSCN0199-div1-zone_hq5_jzt_3jb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0199-div1-zone_b2d_nzt_3jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9195-div1-zone_gdn_lhq_h3b,FETVĀ,fetvā
div1,1835-06-03,Tursko 7,DSCN0628-div1-zone_wmr_l2k_2mb,BUYURULDU,beyāz_üzerine_buyuruldu
div1,1762-06-22,Tursko 3,DSCN9142-div1-zone_cq1_w3k_hlb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN9142-div1-zone_ydq_z3k_hlb,NOTE,note
div1,1808-02-26,Tursko 3,DSCN0172-div1-zone_w1b_plm_3jb,EMIN,EMIN_tezkire
div1,2050-12-30,Tursko 3,DSCN0172-div1-zone_dpt_tlm_3jb,SUMMARY,summary_Croatian
div1,1775-04-02,Tursko 2,DSCN8937-div1-zone_h12_tg1_2jb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 2,DSCN8937-div1-zone_bx3_zg1_2jb,SUMMARY,summary_Croatian
div1,1872-02-19,Tursko 4,DSCN2229-div1-zone_lkc_rfz_cmb,UNKNOWN,unknown
div1,1817-10-21,Tursko 1,DSCN1734-div1-zone_txr_yn2_bjb,BUYURULDU,beyāz_üzerine_buyuruldu_sūret
div1,2050-12-30,Tursko 1,DSCN1734-div1-zone_p4g_c42_bjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2215-div1-zone_gnz_jzy_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9340-div1-zone_yvb_tl1_zlb,UNKNOWN,unkown
div1,1842-02-10,Tursko 3,DSCN0402-div1-zone_xjz_f33_qkb,MAKBŪZ,makbūz
div1,2050-12-30,Tursko 3,DSCN0364-div1-zone_cys_qv2_pkb,SŪRET,tapu_sūret
div1,2050-12-30,Tursko 3,DSCN0364-div1-zone_hrn_5v2_pkb,SUMMARY,summary_Croatian
div1,1869-06-19,Tursko 1,DSCN1708-div1-zone_lq4_pc2_bjb,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 1,DSCN1708-div1-zone_mkl_rc2_bjb,SUMMARY,summary_Croatian
div1,1841-09-07,Tursko 4,DSCN2201-div1-zone_tyj_tsy_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN0371-div1-zone_az5_ldf_pkb,DEFTER,defter
div1,2050-12-30,Tursko 3,DSCN0371-div1-zone_v1l_4df_pkb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN0371-div1-zone_vmb_12f_pkb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0417-div1-zone_sdd_j1h_skb,ʿILMÜHABER,ʿilmühaber
div1,1725-05-23,Tursko 3,DSCN9355-div1-zone_uwc_vy1_zlb,HÜCCET,hüccet
div1,1842-02-10,Tursko 3,DSCN0403-div1-zone_n2b_p33_qkb,MAKBŪZ,makbūz
div1,1845-12-20,Tursko 3,DSCN9341-div1-zone_vdd_pm1_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9341-div1-zone_cgr_mm1_zlb,SUMMARY,summary_Croatian
div1,1782-12-04,Tursko 3,DSCN9369-div1-zone_kjn_b3g_zlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2228-div1-zone_zbn_bfz_cmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2228-div1-zone_zpl_cfz_cmb,UNKNOWN,unknown
div1,1850-08-23,Tursko 1,DSCN1912-div1-zone_b4r_cgx_cjb,TEZKIRE,zabt_tezkire
div1,2050-12-30,Tursko 1,DSCN1912-div1-zone_bgl_ggx_cjb,SUMMARY,summary_Croatian
div1,1767-06-19,Tursko 1,DSCN1906-div1-zone_txs_qdx_cjb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN1906-div1-zone_o4r_sdx_cjb,SUMMARY,summary_Croatian
div1,1790-10-13,Tursko 3,DSCN9157-div1-zone_xyq_qvk_hlb,HÜCCET,hüccet
div1,2050-12-30,Tursko 3,DSCN9157-div1-zone_ons_3vk_hlb,SUMMARY,summary_Croatian
div1,1803-11-17,Tursko 7,DSCN0615-div1-zone_hd4_yyj_2mb,HÜCCET,hüccet
div1,2050-12-30,Tursko 7,DSCN0615-div1-zone_dtb_3zj_2mb,SUMMARY,summary_Croatian
div1,1818-09-10,Tursko 3,DSCN0167-div1-zone_rpx_grd_fjb,EMIN,EMIN_tapu
div1,2050-12-30,Tursko 3,DSCN0167-div1-zone_vwd_krd_fjb,SUMMARY,summary_Croatian
div1,1758-09-02,Tursko 4,DSCN2016-div1-zone_dlg_mbx_zlb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2016-div1-zone_ljb_pbx_zlb,UNKNOWN,unkown
div1,1765-07-10,Tursko 3,DSCN9143-div1-zone_p4n_hlk_hlb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN9143-div1-zone_h4j_flk_hlb,SUMMARY,summary_Croatian
div1,1854-08-15,Tursko 7,DSCN0601-div1-zone_d1y_4wj_2mb,HÜCCET,hüccet
div1,2050-12-30,Tursko 7,DSCN0601-div1-zone_m2m_wwj_2mb,SUMMARY,summary_Croatian
div1,1825-11-18,Tursko 7,DSCN0629-div1-zone_bkd_bfk_2mb,DEFTER,defter
div1,1826-04-28,Tursko 7,DSCN0629-div1-zone_ydz_dfk_2mb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 7,DSCN0629-div1-zone_m1h_3fk_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 8,DSCN0832-div1-zone_hml_vfr_2mb,ʿARZIHĀL,ʿarz-ıhāl
div1,1833-10-13,Tursko 8,DSCN0832-div1-zone_emx_ggr_2mb,BUYURULDU,buyuruldu
div1,1834-05-02,Tursko 8,DSCN0832-div1-zone_hgt_hgr_2mb,IʿLĀM,iʿlām_maʿrūz
div1,1834-05-15,Tursko 8,DSCN0832-div1-zone_jyj_4gr_2mb,BUYURULDU,buyuruldu
div1,1836-12-08,Tursko 8,DSCN0832-div1-zone_gyw_rgr_2mb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 8,DSCN0832-div1-zone_ird_5gr_2mb,SUMMARY,summary_Croatian
div1,1876-07-25,Tursko 8,DSCN0826-div1-zone_sbh_b2r_2mb,ʿILMÜHABER,ʿilmühaber
div1,2050-12-30,Tursko 8,DSCN0826-div1-zone_grc_12r_2mb,SUMMARY,summary_Croatian
div1,1769-05-05,Tursko 3,DSCN9023-div1-zone_atb_yw4_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9023-div1-zone_cw4_ww4_xkb,SUMMARY,summary_Croatian
div1,1832-05-29,Tursko 4,DSCN2162-div1-zone_mkb_y5k_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2162-div1-zone_v4f_cvk_cmb,SUMMARY,summary_Croatian
div1,1868-04-21,Tursko 8,DSCN0749-div1-zone_jz5_3wq_2mb,[Missing D] VIRGÜ_VARAKA,virgü_varaka
div1,1774-12-21,Tursko 1,DSCN0991-div1-zone_h1l_lnf_z3b,[Missing D] MÜLĀSELE,mülāsele
div1,2050-12-30,Tursko 4,DSCN2189-div1-zone_t13_j4y_cmb,FETVĀ,fetvā
div1,1820-03-21,Tursko 3,DSCN0205-div1-zone_vfv_tzj_kjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0205-div1-zone_dgr_wzj_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2374-div1-zone_ckh_jtn_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 6,DSCN0563-div1-zone_b1c_v2j_2mb,DÜSTŪR,düstūr
div1,1835-04-27,Tursko 3,DSCN9235-div1-zone_lpf_3ss_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9235-div1-zone_epk_fss_mlb,SUMMARY,summary_Croatian
div1,1803-08-17,Tursko 4,DSCN2406-div1-zone_rrp_nct_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 3,DSCN0239-div1-zone_tk4_5fk_kjb,HURŪF,hurūf
div1,2050-12-30,Tursko 3,DSCN0239-div1-zone_wkd_zfk_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9209-div1-zone_yg3_qpt_klb,SENED,cizye_senedi
div1,1857-07-06,Tursko 1,DSCN1680-div1-zone_a4b_pcy_1jb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1680-div1-zone_rf2_5cy_1jb,SUMMARY,summary_Croatian
div1,1807-11-07,Tursko 4,DSCN2389-div1-zone_btf_cws_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2438-div1-zone_dvl_1fv_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2438-div1-zone_hrd_2fv_dmb,SUMMARY,summary_Croatian
div1,1853-10-02,Tursko 1,DSCN1657-div1-zone_v4t_24k_1jb,NĀME,zabtnāme
div1,1839-02-03,Tursko 3,DSCN9223-div1-zone_grq_xjs_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9223-div1-zone_znm_wjs_mlb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0207-div1-zone_ofw_c1k_kjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0207-div1-zone_xnj_h1k_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2404-div1-zone_ofy_5bt_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2404-div1-zone_cv4_bct_dmb,UNKNOWN,unknown
div1,1827-11-25,Tursko 6,DSCN0575-div1-zone_rjh_qkj_2mb,HÜCCET,hüccet
div1,2050-12-30,Tursko 6,DSCN0575-div1-zone_agc_xkj_2mb,SUMMARY,summary_Croatian
div1,1835-04-27,Tursko 3,DSCN9237-div1-zone_byj_fts_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9237-div1-zone_abv_dts_mlb,SUMMARY,summary_Croatian
div1,1795-07-27,Tursko 1,DSCN0978-div1-zone_wwy_rff_z3b,HÜCCET,hüccet_sūret
