aspectRatioType,calligraphy,cert,created,date,date_H,date_M,element,foldingMethod,fond,from,fulltext,huve,item,lang,lineage,memo,nameFull,note,note-mine,note-relation,note-sumamry,note-summary,note-summery,note-translation,number,openingPhrase,persName,placeFull,placeName,relationWithAnotherItems,stamp_c,stamp_o,title,transcription,type,type_formatted,witness
,,date_cert_medium,1833-05-18,1833-05-18,,,div1,,,,"Hüve
					Vech-i tahrīr temessük oldur ki
					berāt-ı pādişāhımıyla mutasarrıf eyledüğü tımārımız kurālarında BIYUIK hudūdunda vākiʿ HNIK
yaylasında bir kıtʿa çayır PUYATİÇE dimekle mutasarrıf eyledüğü bir tuzla(?) ʿAbdüllāh İbn-i Sālih
					bir taraf zimmī İstepān çayırı ve üç taraf orman işbu dārendegân Kirşevo
kilisa[nı]n gardiyān nām-ı mesfūre resm-i tapu ile yüz on guruş mukābelesinde beyʿ-i
					bāt katʿiyle beyʿ edüp ol dahi kabūl biz dahi me'mūr olduğumuz hasbiyle
					zimmī gardiyān-ı mesfūre tafvīz birle ve yedine işbu zabt-ı temessük virildi
					mā-dām ki sāl be-sāl tarafımıza(?) ʿāit ve rāciʿ olan ʿaşār-ı şerʿiye ve rüsūmāt
					sāy'ire edā ile zabt ve tasarrıfına kimesne māniʿ olunmaya sene 24



...
						Hāccı
						Mehmed
M 



Şühūdu'l-hāl
						ʿAbdüllāh(?) Ahmad ...
						... Sālih
						İsmāʿīl Beyg(?)
						ve gayrihim mine'l-hāzırīn 



Be-her ... kırk pāre virmek şütra(?)",,,,,,,,,,,,,,,,ʿAbdüllāh|İstepān|gardiyān|gardiyān|Mehmed|ʿAbdüllāh(?)|...|İsmāʿīl,,BIYUIK|HNIK|PUYATİÇE|Kirşevo,,,,DSCN0199-div1-zone_hq5_jzt_3jb,,EMIN_zabt_temessük,emin,
,,,2050-12-30,1832,,,div1,,,,"Tajna na Lopotichu u tsu koju od Gavdogheva za 120. gr
					Nno 36. 1832.
					Teneza gvoshla gvojhe
					124",,,,,,,,,,,,,,,,,,,,,,DSCN0199-div1-zone_b2d_nzt_3jb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,,,,,,,,,,,,,,,,,,,,,,,DSCN9195-div1-zone_gdn_lhq_h3b,,fetvā,fetvā,
,,,1835-06-03,1835-06-03,,,div1,,,,"... fī 7 S sene 251




...",,,,,,,,,,,,,,,,,,,,,,DSCN0628-div1-zone_wmr_l2k_2mb,,beyāz_üzerine_buyuruldu,buyuruldu,
,,date_cert_medium,1762-06-22,1762-06-22,,,div1,,,,... fī 1 Zı'l-hicce sene 1175,,,,,,,,,,,,,,,,,,,,,,DSCN9142-div1-zone_cq1_w3k_hlb,,mürāsele,mürāsele,
,,,2050-12-30,,,,div1,,,,"...



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9142-div1-zone_ydq_z3k_hlb,,note,note,
,,,1808-02-26,1808-02-26|1808-02-26,,,div1,,,,"Hüve
					Vech-i tahrīr-i hurūf budur ki
					İşbu bin iki yüz yiğirmi iki senesinde der ʿuhde ve iltizāmımızda bulunan Kirşevo
mukātaʿası KOYSINE hudūd dāhilinde ... ahālī ve'l-cīrān maʿrūmu'l-hudūd KOYSINE
sākinlerinden zimmī MIHK OKPK nām kendi taht-ı tasarrıfında bulunan bir kıtʿa
					tarla İSTRANAH demekle ve bir taraf tarīk-i ʿām taraf ŞİR ve
						OKPK tarlası
					ve taraf LALPK tarlası ve taraf gardiyān tarlası mahdūd ve mümtāz alupolup yine
						Kirşevo
varoş sükkânından gardiyān BIZM nām kimesne resmiyle krık dokuz guruş
					mukābelesinde beyʿ-i kıtʿa birle beyʿ edüp ve mevlağ-ı mezbūr ʿāitinden bi-tamām ahz
					ettikten sonra biz dahi mukātaʿa-i mezbūre me'mūr olduğumuz(?) hasebiyle tezvīz(?)
					görüb mutasarrıfiyçün işbu maʿarifet-i tezkire virildi mutasarrıfyiçün kimesne
					māniʿ olmaya ve selām sene 1222



...
						Haseki Mehmed Ağa
						El-me'mūr Kirşevolı 



Şühūdu'l-hāl
						Sālih Beğ ...
						ʿan HUMIL
						Sālih ʿAlemdār Mü'ezzin
						ʿan Müsliman
						Zimmī Īwān KVAC
						Zimmī İstepān KORYL
						ʿAlī Beşe DEKD Emīn-i tābiʿ",,,,,,,,,,,,,,,,MIHK OKPK|ŞİR|OKPK|LALPK|gardiyān|BIZM|Mehmed|Sālih|Sālih|Īwān|İstepān|ʿAlī,,Kirşevo|KOYSINE|KOYSINE|İSTRANAH|Kirşevo,,,,DSCN0172-div1-zone_w1b_plm_3jb,,EMIN_tezkire,emin,
,,date_cert_medium,2050-12-30,1807-03-30|1808-02-26,,,div1,,,,"Teskera kako kupismo od miata Okichia u
					koirni gnivu, po jeit vipe garlieze zrieg
					do theinene gnive, i do putal saskavolieno
					tonim Holmo od joze kupili, i dadojmg gr: 44. p: 20
					na 30 Marza 1807. ta gvadcan hahano millohevish.
					Nno 4.
					1222.
					94(?)",,,,,,,,,,,,,,,,,,,,,,DSCN0172-div1-zone_dpt_tlm_3jb,,summary_Croatian,summary,
,,,1775-04-02,1775-04-02,,,div1,,,,"... evāil şehr
Saferi'l-... sene tisʿ ve semānīn ve mie ve elif



...",,,,,,,,,,,,,,,,,,,,,,DSCN8937-div1-zone_h12_tg1_2jb,,fermān_sūret,fermān,
,,,2050-12-30,1775-04-02|1775-04-03,,,div1,,,,Datum: I dekada sefer 1189 - 3-12 aprila 1775,,,,,,,,,,,,,,,,,,,,,,DSCN8937-div1-zone_bx3_zg1_2jb,,summary_Croatian,summary,
,,date_cert_low,1872-02-19,1872-02-19,,,div1,,,,"... fī 10 sene 88



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2229-div1-zone_lkc_rfz_cmb,,unknown,unknown,
,,,1817-10-21,1817-10-21,,,div1,,,,"buyuruldu fī 11 sene 232



...




...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1734-div1-zone_txr_yn2_bjb,,beyāz_üzerine_buyuruldu_sūret,buyuruldu,
,,,2050-12-30,1816,,,div1,,,,... 1816.,,,,,,,,,,,,,,,,,,,,,,DSCN1734-div1-zone_p4g_c42_bjb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"...



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2215-div1-zone_gnz_jzy_cmb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,"...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9340-div1-zone_yvb_tl1_zlb,,unkown,unknown,
,,date_cert_low,1842-02-10,1842-02-10,,,div1,,,,"... fī ... sene 57



Bende ... Ahmad",,,,,,,,,,,,,,,,,,,,,,DSCN0402-div1-zone_xjz_f33_qkb,,makbūz,makbūz,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0364-div1-zone_cys_qv2_pkb,,tapu_sūret,tapu,
,,,2050-12-30,1863|1865-05-24,,,div1,,,,... 1863. - 1281.,,,,,,,,,,,,,,,,,,,,,,DSCN0364-div1-zone_hrn_5v2_pkb,,summary_Croatian,summary,
,,date_cert_medium,1869-06-19,1869-06-19,,,div1,,,,... fī 10 Rebi'ü'l-evvel sene 86,,,,,,,,,,,,,,,,,,,,,,DSCN1708-div1-zone_lq4_pc2_bjb,,ʿarz-ı_hāl,ʿarzıhāl,
,,,2050-12-30,1869|1869,,,div1,,,,"1869
Arzuhal
Koga smo ...
... 1869.",,,,,,,,,,,,,,,,,,,,,,DSCN1708-div1-zone_mkl_rc2_bjb,,summary_Croatian,summary,
,,,1841-09-07,1841-09-07,,,div1,,,,"... fī 21 B sene 57




...",,,,,,,,,,,,,,,,,,,,,,DSCN2201-div1-zone_tyj_tsy_cmb,,unkown,unknown,
,,date_cert_low,2050-12-30,1873-02-26,,,div1,,,,... fī 17 ... sene 89,,,,,,,,,,,,,,,,,,,,,,DSCN0371-div1-zone_az5_ldf_pkb,,defter,defter,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0371-div1-zone_v1l_4df_pkb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,"Kreševo
          145",,,,,,,,,,,,,,,,,,,,,,DSCN0371-div1-zone_vmb_12f_pkb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"Altı senelik virgü ʿilmühaber
          ... f",,,,,,,,,,,,,,,,,,,,,,DSCN0417-div1-zone_sdd_j1h_skb,,ʿilmühaber,ʿilmühaber,
,,date_cert_low,1725-05-23,1725-05-23,,,div1,,,,"hurira fī evāsit şehr Ramazāni'l-mubārek sene sabʿ ve selāsūn ve mie ve elif



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN9355-div1-zone_uwc_vy1_zlb,,hüccet,hüccet,
,,date_cert_low,1842-02-10,1842-02-10,,,div1,,,,"... fī ... sene 57



Bende ... Ahmad",,,,,,,,,,,,,,,,,,,,,,DSCN0403-div1-zone_n2b_p33_qkb,,makbūz,makbūz,
,,,1845-12-20,1845-12-20,,,div1,,,,"... fī 21 sene 261



...",,,,,,,,,,,,,,,,,,,,,,DSCN9341-div1-zone_vdd_pm1_zlb,,EMIN,emin,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN9341-div1-zone_cgr_mm1_zlb,,summary_Croatian,summary,
,,date_cert_low,1782-12-04,1782-12-04,,,div1,,,,"... 
           sene 1196



...",,,,,,,,,,,,,,,,,,,,,,DSCN9369-div1-zone_kjn_b3g_zlb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2228-div1-zone_zbn_bfz_cmb,,tezkire,tezkire,
,,,2050-12-30,,,,div1,,,,"...




...",,,,,,,,,,,,,,,,,,,,,,DSCN2228-div1-zone_zpl_cfz_cmb,,unknown,unknown,
,,,1850-08-23,1849-11-14|1850-08-23,,,div1,,,,"Hüve
                    Vech-i tahrīr-i hurūf oldur ki
                    işbu iki yüz altmış elli senesinin maʿden-i āhen-i Kirşevo mukātaʿası Martı iʿtibār ile ʿuhdemizde bulunan
                    Müslimīn cemāʿatın VDHUYLE hudūd dāhilinde mülk maʿdeni ... dimekle sekiz ... mülk maʿdeninde
                    ve ormanda Kirşevo varoş mutavattınlarında zimmī BRANO BALE nām mesfūr mutasarrıf eylediği işbu dārende-i hurūf Kirşevo
                    varoş kilisadan gardiyān nām ruhbāna yüz guruş bedeli mukābelesinde beyʿ-i bāt ve ...  beyʿ edüb ol dahi kabūl
                    bizim dahi me'mūrımız hasebiyle mezkūr karye-i VDHUYLE hudūdunda maʿden-i mülk ve orman-ı mezkūrnda ...
                    mutasarruf olan resm-i tezkire baʿde'l-ahz gardiyāna tafvīz ve yedine işbu zabt tezkire virdüm tarafımızdan ve taraf-ı
                    āhardan bir kimesne māniʿ ve mudāhale olunmaya fī 15 L sene 66



El-me'mūr Mehmed emīn-i mukātaʿa-i Kirşevo hālā M




Zimmī PTAE ŞUNİK
                        Zimmī TUNA PANA
                        Zimmī İLYAK İWANVİK
                        ve gayruhum",,,,,,,,,,,,,,,,BRANO BALE|gardiyān|Mehmed,,Kirşevo|VDHUYLE|VDHUYLE,,,,DSCN1912-div1-zone_b4r_cgx_cjb,,zabt_tezkire,tezkire,
,,,2050-12-30,1880|1850-11-04,,,div1,,,,"... 1880
Nno 4. 1266.",,,,,,,,,,,,,,,,,,,,,,DSCN1912-div1-zone_bgl_ggx_cjb,,summary_Croatian,summary,
,,,1767-06-19,1767-06-19,,,div1,,,,"... fi'l-yevmi'l-sānī ve'l-ʿaşrīn min Muharremi'l-harām sene 1181



...",,,,,,,,,,,,,,,,,,,,,,DSCN1906-div1-zone_txs_qdx_cjb,,mürāsele,mürāsele,
,,,2050-12-30,1768-05-16|1767,,,div1,,,,... 1181 ... 1767,,,,,,,,,,,,,,,,,,,,,,DSCN1906-div1-zone_o4r_sdx_cjb,,summary_Croatian,summary,
,,,1790-10-13,1790-10-13,,,div1,,,,"huria fī yevmi'l-hāmis min şehri Saferi'l-... li-sene hams ve mieteyn ve elif



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9157-div1-zone_xyq_qvk_hlb,,hüccet,hüccet,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN9157-div1-zone_ons_3vk_hlb,,summary_Croatian,summary,
,,,1803-11-17,1803-11-17,,,div1,,,,"... hurira fi'l-yevmi'l-sālis
          min şehri Şaʿbāni'l-muʿazzam sene semān ʿaşar ve mieteyn ve elif



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN0615-div1-zone_hd4_yyj_2mb,,hüccet,hüccet,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0615-div1-zone_dtb_3zj_2mb,,summary_Croatian,summary,
,,,1818-09-10,0654-06-22|1818-09-10,,,div1,,,,"Hüve
					Vech-i tahrīr-i hurūf budur ki
					işbu bin iki yüz otuz üç senesinde Mart hesābile(?) māh-ı Cemaziye'l-āhirinin on birinci gününde
					der
					ʿuhde-i iltizāmımızda bulunan Kirşevo mukātaʿasında KOYNSNA karyesinde NUHIK İbrāhīm'in
					ve ʿAlī'nin ve DENİR NUSİK Oğluları Sālih'in ve Hüseyin'in ve
						KOMALI'nin taht-ı tasarrıfında
					ve yine İbrāhīm'in zevcesinin ʿĀyşe'nin bint-i NEMDHAN üçüncü ... tarafından(?)
					zevc İbrāhīm ve KYL'l-TOMŞ ve MARKO ... ve
						ʿĀyşe'nin taht-ı tasarrıfında bulunan mülk-i
					emlāk ve arāzī-i mīrīye ve beyne'l-ahāli ve'l-cīrān maʿlūmetü'l-hudūd ve koru ...
					ve her ne ki ... hudūd dāhilinde işbu dārende-i hurūf ruhbānlara(?) kilisaya meşrūt[e] olmak
					üzere beş yüz seksen guruş mukābelesinde beyʿ-i bāt katʿiyle beyʿ ferāğ ve ...
					... oğulları ve İbrāhīm KINDI zevce tarafından tamāmen akçe ahz mesfūr ruhbānlar tapu ile(?)
					tālib ve rāgib olmağla biz dahi me'mūr olduğumuz hasebile biz dahi ... görüp ve tapuyı
					tahrīr ve kānūn-ı Pādişāhı üzere resm ahz ve tapuyı mesfūrlerin yedine ve yerleri mā-dām ki
					sene be-sene aʿşār-ı şerʿiyesin ve rüsūmāt-ı ʿörfiyesin taraf-ı mīrīye rāciʿ olan
					muharrerine(?) edā eyle tarafımızdan ve taraf-ı āhardan bir kimesne māniʿ olmayasız 10 Ca sene 1233



...
						Mollā(?) ʿOsmān
El-me'mūr 



şühūdu'l-hāl
						KOMAYLI Kara İbrāhīm Ağa Paşa
						Kirşevolu Feyzullāh Ağa
						Kirşevo Dervīş Ağa Serdār-ı Sābık
						... Sālih Beşe
						ÇİZMU ʿAbdüllāh ʿAlemdār
						ve garyihim",,,,,,,,,,,,,,,,NUHIK İbrāhīm|ʿAlī|DENİR NUSİK|Sālih|Hüseyin|KOMALI|İbrāhīm'in zevcesi|ʿĀyşe'nin bint-i NEMDHAN|İbrāhīm|KYL'l-TOMŞ|MARKO ...|ʿĀyşe|ʿOsmān|İbrāhīm|Dervīş|Sālih|ʿAbdüllāh,,Kirşevo|KOYNSNA,,,,DSCN0167-div1-zone_rpx_grd_fjb,,EMIN_tapu,emin,
,,,2050-12-30,1819|1818-10-29,,,div1,,,,"Tapia od zemglic n
					czvarkovichim 1819.
					1233.
					Nno 5.
					40",,,,,,,,,,,,,,,,,,,,,,DSCN0167-div1-zone_vwd_krd_fjb,,summary_Croatian,summary,
,,,1758-09-02,1758-09-02,,,div1,,,,"... fī sene 1171



...",,,,,,,,,,,,,,,,,,,,,,DSCN2016-div1-zone_dlg_mbx_zlb,,tezkire,tezkire,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2016-div1-zone_ljb_pbx_zlb,,unkown,unknown,
,,,1765-07-10,1765-07-10,,,div1,,,,"... fī 22 min Muharremi'l-harām sene 1179



...",,,,,,,,,,,,,,,,,,,,,,DSCN9143-div1-zone_p4n_hlk_hlb,,mürāsele,mürāsele,
,,,2050-12-30,1766,,,div1,,,,... 1766 ...,,,,,,,,,,,,,,,,,,,,,,DSCN9143-div1-zone_h4j_flk_hlb,,summary_Croatian,summary,
,,,1854-08-15,1854-08-15,,,div1,,,,"... hurira fi'l-yevmi'l-sānī ve ʿaşrīn min māh Zı'l-kaʿdaı'l-şerīfe sene sabʿīn
           ve mieteyn ve elif



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN0601-div1-zone_d1y_4wj_2mb,,hüccet,hüccet,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0601-div1-zone_m2m_wwj_2mb,,summary_Croatian,summary,
,,,1825-11-18,1825-11-18,,,div1,,,,"... fī 7 R sene 1241



...
						



...",,,,,,,,,,,,,,,,,,,,,,DSCN0629-div1-zone_bkd_bfk_2mb,,defter,defter,
,,date_cert_low,1826-04-28,1826-04-28,,,div1,,,,"...
					





... fī 21 N sene 241",,,,,,,,,,,,,,,,,,,,,,DSCN0629-div1-zone_ydz_dfk_2mb,,buyuruldu,buyuruldu,
,,,2050-12-30,1825,,,div1,,,,... 1825.,,,,,,,,,,,,,,,,,,,,,,DSCN0629-div1-zone_m1h_3fk_2mb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_hml_vfr_2mb,,ʿarz-ıhāl,ʿarzıhāl,
,,date_cert_medium,1833-10-13,1833-10-13,,,div1,,,,... fī 29 Ca sene 49,,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_emx_ggr_2mb,,buyuruldu,buyuruldu,
,,,1834-05-02,1834-05-02,,,div1,,,,"... fī 23 Z sene 49




...",,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_hgt_hgr_2mb,,iʿlām_maʿrūz,iʿlām,
,,,1834-05-15,1834-05-15,,,div1,,,,... fī 7 Muharrem sene 250,,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_jyj_4gr_2mb,,buyuruldu,buyuruldu,
,,date_cert_low,1836-12-08,1836-12-08,,,div1,,,,... fī 29 Ş sene 252,,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_gyw_rgr_2mb,,buyuruldu,buyuruldu,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0832-div1-zone_ird_5gr_2mb,,summary_Croatian,summary,
,,,1876-07-25,1876-07-25,,,div1,,,,"... fī 4 Temmuz sene 93



...




...



...






...",,,,,,,,,,,,,,,,,,,,,,DSCN0826-div1-zone_sbh_b2r_2mb,,ʿilmühaber,ʿilmühaber,
,,,2050-12-30,1876-07-04,,,div1,,,,4. juli 1876.,,,,,,,,,,,,,,,,,,,,,,DSCN0826-div1-zone_grc_12r_2mb,,summary_Croatian,summary,
,,,1769-05-05,1769-05-05,,,div1,,,,"... işbu bin yüz seksen iki senesinde Kirşevo
          



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9023-div1-zone_atb_yw4_xkb,,EMIN,emin,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN9023-div1-zone_cw4_ww4_xkb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...
							






...
							






...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2501-3-div1-zone_e3k_lly_ssb,,sened,sened,
,,,2050-12-30,,,,div1,,,,"... fī
					




...",,,,,,,,,,,,,,,,,,,,,,DSCN2501-3-div1-zone_d4w_yly_ssb,,sened,sened,
,,date_cert_low,1832-05-29,1832-05-29,,,div1,,,,"işbu bin iki yüz krık yedi senesinde der ... 
          



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN2162-div1-zone_mkb_y5k_cmb,,EMIN,emin,
,,,2050-12-30,1833|1825-08-13,,,div1,,,,"1833. 1240. Nno 7.
          77",,,,,,,,,,,,,,,,,,,,,,DSCN2162-div1-zone_v4f_cvk_cmb,,summary_Croatian,summary,
,,date_cert_medium,1868-04-21,1868-04-21,,,div1,,,,"... sene 1284




...




...",,,,,,,,,,,,,,,,,,,,,,DSCN0749-div1-zone_jz5_3wq_2mb,,virgü_varaka,varaka,
,,,1774-12-21,1774-12-21,,,div1,,,,... ... fī 18 Şevvāl el-mükerrem sene 1188,,,,,,,,,,,,,,,,,,,,,,DSCN0991-div1-zone_h1l_lnf_z3b,,mülāsele,mürāsele,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2189-div1-zone_t13_j4y_cmb,,fetvā,fetvā,
,,,1820-03-21,1820-03-21,,,div1,,,,"Hüve
					Vech-i tahrīr hurūf oldur ki
					bā-berāt-ı şerīf-i ʿālīşān ber vech-i mālikâne iştirā ... hissesi(?) ʿuhdemizde olan Kirşevo mukātaʿa
					derūnunde vākiʿ KOSYNA karyesinde arāzī-i mīrīye mutasarrıflarından Hüseyin Beşe
					Uzun karye-i mezbūrede taht-ı
					tasarrıf eyledüğü BUKULA demekle ʿarīf bir kıtʿa tarla ... el-ahāli ve'l-...
					tarla-i mezbūreyi işbu dārende-i ... altmış guruş
					bedel-i ferāğ mukābelesinde beyʿ ve ferāğ ve ... edüp mesfūr ol(?) dahi bir kıtʿa(?) nuharrer tarla-i mezbūreyi
					iştirā ve teferrug ve zabt ve zirāʿatıçün...(?) tarafımızdan iştirāk etmekle(?) kānūn ... üzere
					ferāğ ve teferrugların(?) tecvīz ve ferāğ ... tarla-ı mezbūre-i ferāgatından müiter-i mesfūrān tafvīz ve zabt
					ve tasarrıfına izin verilüb mā-dām ki senesine tarafımıza ʿāit ve rāciʿ olan aʿşār ve rüsūmātı edā eyleye zabt
					zirāʿatına tarafımızdan ve taraf-ı āhardan kimesne māniʿ ve müzāhim olyaolunmaya fī 7 C
						sene 35



...
						Mehmed Mutasarrıf
						Hāss-ı Mukātaʿa-i
						Mezbūre
						M(?) 


...
							Mehmed
							... 




Şühūdu'l-hāl
						Mollā Hasan SRATLI
						ʿÖmer Beşe HANÇİK ʿan ÇİRNİK
						İbrāhīm ʿAlemdār ŞONUYK
						MMŞK tābiʿ AYASI
						ve gayrihim 



Tarla-i mezbūreye kadīmden veriyle(?) geldiği tekâlif-i hāssasını edā etmeğe mukāvele(/tamāmda?) olunmuşdur",,,,,,,,,,,,,,,,Hüseyin|Mehmed|Hasan|ʿÖmer|İbrāhīm|MMŞK,,Kirşevo|KOSYNA|BUKULA,,,,DSCN0205-div1-zone_vfv_tzj_kjb,,EMIN,emin,
,,,2050-12-30,1820|1820-10-06,,,div1,,,,"...
					...
					...
					...
					... 1820 ...
					...
					...
					...
					...
					...
					... 1235.
					Nno 42.
					143",,,,,,,,,,,,,,,,,,,,,,DSCN0205-div1-zone_dgr_wzj_kjb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"...



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2374-div1-zone_ckh_jtn_dmb,,unknown,unknown,
,,,1838-01-26,1838-01-26,,,div1,,,,... tahrīren fī evā’il'l-şehr Zı'l-kaʿdaı'l-şerīfe sene suls ve hamsīn ve mieteyn ve elif,,,,,,,,,,,,,,,,,,,,,,DSCN0563-div1-zone_b1c_v2j_2mb,,düstūr,düstūr,
,,,1835-04-27,1835-04-27,,,div1,,,,"işbu bin iki yüz elli senesinde der ... 



...",,,,,,,,,,,,,,,,,,,,,,DSCN9235-div1-zone_lpf_3ss_mlb,,EMIN,emin,
,,,2050-12-30,1835-04-27,,,div1,,,,... 1250.,,,,,,,,,,,,,,,,,,,,,,DSCN9235-div1-zone_epk_fss_mlb,,summary_Croatian,summary,
,,,1803-08-17,1803-08-17,,,div1,,,,"... hurira fī şehr Rebī'ü'l-āhir sene 1218




...",,,,,,,,,,,,,,,,,,,,,,DSCN2406-div1-zone_rrp_nct_dmb,,unknown,unknown,
,,,2050-12-30,1806-05-07,,,div1,,,,"Hüve
					Vech-i tahrīr-i hurūf budur ki
					Kirşevo nāhiyesinden baʿ(?) KOYSİNE karyesinde taht ve tasarrıfımızda bulunan arāzī ...
					olan ... işbu dārende-i hurūf
					Madīne-i Saray sukkāndan Paşa HYKU Mollā İbrāhīm nām kimesneye iki yüz on iki guruş
					mukābelesinde beyʿ-i bāt katʿiyle beyʿ ve ferāğ ... ile ferāğ ve katʿ ʿalāka ve ...
					mezkūri merkūmun oğulu Mustafa Beşe yedinden ... ahz ve kabz olunub ...
					karye-i mezbūrede ... kalmayub merkūm Mollā İbrāhīm'in mülkü
					... zabt ve tasarrıf edüb ve sāhib
					el-arz olanları merkūme tafvīz edüb zabt ve tasarrıfına ...
					tarafımızdan ve taraf-ı āhardan hiç ahad(?) māniʿ ve müdāhale olunmaya(?) fī 19 S sene 1221



...
						...
						...
						M 



Şühūdu'l-hāl
						Mustafa Beşe tābiʿ Aʿayān Ağa
ZNHAzāde İbrāhīm Ağa
Mollā Ahmad Alay BGLA
HUDU Mollā İbrāhīm
ve gayrihim",,,,,,,,,,,,,,,,Paşa HYKU Mollā İbrāhīm|Mustafa Beşe|Mollā İbrāhīm|Mustafa Beşe tābiʿ Aʿayān Ağa|ZNHAzāde İbrāhīm Ağa|Mollā Ahmad Alay BGLA|HUDU Mollā İbrāhīm,,KOYSİNE,,,,DSCN0239-div1-zone_tk4_5fk_kjb,,hurūf,hurūf,
,,,2050-12-30,,,,div1,,,,"Tove...
					Sheıchu illaku u Kejfini, a on nama.",,,,,,,,,,,,,,,,,,,,,,DSCN0239-div1-zone_wkd_zfk_kjb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9209-div1-zone_yg3_qpt_klb,,cizye_senedi,sened,
,,,1857-07-06,1857-07-06,,,div1,,,,"... fi'l-yevmi'l-hāmis
ve'l-ʿaşr min şehr Zi'l-kaʿade'l-şerīf sene suls ve sabʿīn ve mieteyn ve elif



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1680-div1-zone_a4b_pcy_1jb,,hüccet,hüccet,
,,,2050-12-30,1857-08-19,,,div1,,,,... 1273,,,,,,,,,,,,,,,,,,,,,,DSCN1680-div1-zone_rf2_5cy_1jb,,summary_Croatian,summary,
,,,1807-11-07,1807-11-07,,,div1,,,,"... 7 N sene 1222



...",,,,,,,,,,,,,,,,,,,,,,DSCN2389-div1-zone_btf_cws_dmb,,mürāsele,mürāsele,
,,date_cert_unknown,2050-12-30,,,,div1,,,,"... hurira fī 28 Zı'l-kaʿda




...
						



...",,,,,,,,,,,,,,,,,,,,,,DSCN2438-div1-zone_dvl_1fv_dmb,,mürāsele,mürāsele,
,,,2050-12-30,1773,,,div1,,,,"...
					... 1773",,,,,,,,,,,,,,,,,,,,,,DSCN2438-div1-zone_hrd_2fv_dmb,,summary_Croatian,summary,
,,date_cert_medium,1853-10-02,1853-10-02,,,div1,,,,"... sene 69



...",,,,,,,,,,,,,,,,,,,,,,DSCN1657-div1-zone_v4t_24k_1jb,,zabtnāme,nāme,
,,,1839-02-03,1839-02-03,,,div1,,,,"... fī 20 Za sene 254



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9223-div1-zone_grq_xjs_mlb,,EMIN,emin,
,,,2050-12-30,1839-03-14,,,div1,,,,... 1254.,,,,,,,,,,,,,,,,,,,,,,DSCN9223-div1-zone_znm_wjs_mlb,,summary_Croatian,summary,
